,title,affiliations
495,From Trade-off to Synergy: A Versatile Symbiotic Watermarking Framework for Large Language Models,"['Institute of Information Engineering, Chinese Academy of Sciences', 'Institute of Information Engineering, Chinese Academy of Sciences', 'Harbin Institute of Technology']"
496,AutoGUI: Scaling GUI Grounding with Automatic Functionality Annotations from LLMs,"['Hong Kong Polytechnic University', 'Centre for Artificial Intelligence and Robotics (CAIR), Hong Kong Institute of Science & Innovation, Chinese Academy of Sciences', 'The Hong Kong Polytechnic University and Hong Kong Polytechnic University', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences']"
497,Introducing Graph Context into Language Models through Parameter-Efficient Fine-Tuning for Lexical Relation Mining,"['University of Science and Technology of China', 'University of Science and Technology of China', 'University of Science and Technology of China']"
498,S-RAG: A Novel Audit Framework for Detecting Unauthorized Use of Personal Data in RAG Systems,"['The University of Auckland', 'National Yang Ming Chiao Tung University', 'Chongqing University', 'Beijing Institute of Technology']"
499,Praetor: A Fine-Grained Generative LLM Evaluator with Instance-Level Customizable Evaluation Criteria,['Tianjin University']
500,Mitigating Confounding in Speech-Based Dementia Detection through Weight Masking,"['University of Washington', 'University of Washington', 'University of Washington', 'University of Minnesota - Twin Cities']"
501,MCS-Bench: A Comprehensive Benchmark for Evaluating Multimodal Large Language Models in Chinese Classical Studies,"['South China University of Technology', 'South China University of Technology', 'INTSIG Information']"
502,The Knowledge Microscope: Features as Better Analytical Lenses than Neurons,"['Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Institute of automation, Chinese academy of science']"
503,From Real to Synthetic: Synthesizing Millions of Diversified and Complicated User Instructions with Attributed Grounding,"['Yuanshi- 元石科技', 'University of Science and Technology of China']"
504,PrivaCI-Bench: Evaluating Privacy with Contextual Integrity and Legal Compliance,"['Hong Kong University of Science and Technology', 'National University of Singapore', 'The Hong Kong University of Science and Technology', 'Huawei Technologies Ltd.', 'Rochester Institute of Technology', 'Hong Kong University of Science and Technology']"
505,Unveiling Environmental Impacts of Large Language Model Serving: A Functional Unit View,"['Purdue University', 'Purdue University', 'Purdue University']"
506,ExpeTrans: LLMs Are Experiential Transfer Learners,"['Research Center for Social Computing and Information Retrieval', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'Harbin Institute of Technology']"
507,Cool-Fusion: Fuse Large Language Models without Training,"['SUN YAT-SEN UNIVERSITY', 'SUN YAT-SEN UNIVERSITY', 'SUN YAT-SEN UNIVERSITY', 'SUN YAT-SEN UNIVERSITY', 'SUN YAT-SEN UNIVERSITY']"
508,DAPE V2: Process Attention Score as Feature Map for Length Extrapolation,"['The Chinese University of Hong Kong', 'Huawei Technologies Ltd.', 'University of Hong Kong', 'Stanford University', 'The University of Hong Kong', 'Department of Computer Science and Engineering, Hong Kong University of Science and Technology and Huawei Noah’s Ark Lab', 'Department of Computer Science and Engineering, The Chinese University of Hong Kong']"
509,MuSC: Improving Complex Instruction Following with Multi-granularity Self-Contrastive Training,"['Nanjing University', 'Alibaba Group', 'Harbin Institute of Technology']"
510,LongReD: Mitigating Short-Text Degradation of Long-Context Large Language Models via Restoration Distillation,"['Renmin University of China', 'Renmin University of China', 'Beijing Baichuan Intelligence Technology Co., Ltd.']"
511,GainRAG: Preference Alignment in Retrieval-Augmented Generation through Gain Signal Synthesis,['Harbin Institute of Technology']
512,Top-n𝜎: Eliminating Noise in Logit Space for Robust Token Sampling of LLM,"['University of Science and Technology of China', 'University of Science and Technology of China', 'University of Science and Technology of China']"
513,SCOPE: Optimizing Key-Value Cache Compression in Long-context Generation,"['Southeast University', 'Southeast University', 'King’s College London, University of London', 'Southeast University']"
514,Mitigating Non-Representative Prototypes and Representation Bias in Few-Shot Continual Relation Extraction,"['Hanoi University of Science and Technology', 'Hanoi University of Science and Technology', 'Hanoi University of Science and Technology', 'University of Oregon']"
515,MoQAE: Mixed-Precision Quantization for Long-Context LLM Inference via Mixture of Quantization-Aware Experts,"['Huazhong University of Science and Technology', 'Pingan Technology']"
516,PrivacyRestore: Privacy-Preserving Inference in Large Language Models via Privacy Removal and Restoration,"['South China University of Technology', 'South China University of Technology', 'South China University of Technology']"
517,Meta-rater: A Multi-dimensional Data Selection Method for Pre-training Language Models,"['Shanghai Artificial Intelligence Laboratory', 'Shanghai AI Laboratory', 'Shanghai Artificial Intelligence Laboratory and Hong Kong University of Science and Technology', 'Shanghai Artificial Intelligence Laboratory', 'shanghai AI lab', 'Shanghai AI Lab']"
518,GuessArena: Guess Who I Am? A Self-Adaptive Framework for Evaluating LLMs in Domain-Specific Knowledge and Reasoning,"['University of Sydney', 'Renmin University of China', 'Institute for Advanced Algorithms Research, Shanghai']"
519,Sample-Efficient Human Evaluation of Large Language Models via Maximum Discrepancy Competition,"['Zhejiang University', 'Shanghai Electric Group Co.,Ltd. Central Academe', 'City University of Hong Kong', 'Shanghai Electric Group Co.,Ltd. Central Academe', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University']"
520,A Generative Adaptive Replay Continual Learning Model for Temporal Knowledge Graph Reasoning,"['Beijing Jiaotong University', 'Beijing Jiaotong University']"
521,ARise: Towards Knowledge-Augmented Reasoning via Risk-Adaptive Search,"['Shanghai Jiaotong University', 'Tongji University', 'SenseTime Group Ltd', 'SenseTime Group Limited', 'Institute of Software, Chinese Academy of Sciences', 'Institute of Software, CAS', 'Institute of Software, Chinese Academy of Sciences', 'Shanghai AI Laboratory']"
522,PKAG-DDI: Pairwise Knowledge-Augmented Language Model for Drug-Drug Interaction Event Text Generation,['Huazhong Agricultural University']
523,Knowledge-Augmented Multimodal Clinical Rationale Generation for Disease Diagnosis with Small Language Models,"['University of Hong Kong and Hong Kong Baptist University', 'Hong Kong Baptist University', 'Hong Kong Baptist University', 'Shanghai Institute for Advanced Study of Zhejiang University', 'Hong Kong Baptist University', 'University of Manchester']"
524,TWIST: Text-encoder Weight-editing for Inserting Secret Trojans in Text-to-Image Models,"['Zhejiang University', 'Zhejiang Lab', 'Qilu University of Technology(Shandong Academy of Science) and Shandong Artificial Intelligence Institute', 'Zhejiang University']"
525,Frictional Agent Alignment Framework: Slow Down and Don’t Break Things,"['Colorado State University', 'Colorado State University', 'Colorado State University']"
526,Powerformer: Efficient and High-Accuracy Privacy-Preserving Language Model with Homomorphic Encryption,"['Chung-Ang University', 'Chung-Ang University']"
527,Beware of Your Po! Measuring and Mitigating AI Safety Risks in Role-Play Fine-Tuning of LLMs,"['Harbin Institute of Technology', 'Singapore Management University', 'National University of Singapore', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'National University of Singapore', 'Harbin Institute of Technology']"
528,Can Graph Neural Networks Learn Language with Extremely Weak Text Supervision?,"['University of Illinois Urbana-Champaign', 'Meta', 'University of Illinois, Urbana Champaign', 'Beijing University of Aeronautics and Astronautics', 'University of Illinois at Urbana-Champaign']"
529,Towards Enhanced Immersion and Agency for LLM-based Interactive Drama,['Shanghai Jiao Tong University']
530,Disambiguating Reference in Visually Grounded Dialogues through Joint Modeling of Textual and Multimodal Semantic Structures,"['Nara Institute of Science and Technology', 'NEC', 'Tokyo Institute of Technology/Institute of Science Tokyo and RIKEN']"
531,Improving Factuality with Explicit Working Memory,"['Meta FAIR', 'Facebook', 'Meta AI', 'Meta AI and Massachusetts Institute of Technology', 'University of Washington, Facebook and Meta', 'Meta AI', 'Meta Platforms, Inc.']"
532,Gradient-Adaptive Policy Optimization: Towards Multi-Objective Alignment of Large Language Models,"['Institute of Computing Technology , Chinese Academy of Sciences', 'Huawei Technologies Ltd.', 'Institute of Computing Technology, Chinese Academy of Sciences', 'University of the Chinese Academy of Sciences and Institute of Computing Technology, Chinese Academy of Sciences']"
533,Dynamic Parallel Tree Search for Efficient LLM Reasoning,"['Nanyang Technological University', 'Beijing University of Aeronautics and Astronautics', 'Wuhan University', 'Wuhan University', 'Nanyang Technological University', 'Wuhan University', 'Beihang University', 'Nanyang Technological University']"
534,Pre3: Enabling Deterministic Pushdown Automata for Faster Structured LLM Generation,"['Shanghai Jiaotong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University']"
535,SHARE: An SLM-based Hierarchical Action CorREction Assistant for Text-to-SQL,"['Beijing Academy of Artificial Intelligence', 'The Chinese University of Hong Kong, Shenzhen']"
536,GenderAlign: An Alignment Dataset for Mitigating Gender Bias in Large Language Models,"['South China University of Technology', 'South China University of Technology', 'South China University of Technology', 'South China University of Technology', 'University of Maryland, Baltimore County', 'Columbia University, University of Maryland, Baltimore County, IBM TJ Watson Research Center and Tsinghua University']"
537,Large Language and Protein Assistant for Protein-Protein Interactions Prediction,"['Alibaba Group', 'Tencent AI Lab', 'Hunan University']"
538,An Empirical Study of Many-to-Many Summarization with Large Language Models,"['Tencent', 'WeChat AI, Tencent Inc.', 'Fudan University']"
539,Locate-and-Focus: Enhancing Terminology Translation in Speech Language Models,"['Xiamen University', 'Alibaba Group', 'Soochow University, China', 'Xiamen University', 'Harbin Institute of Technology, Shenzhen', 'Xiamen University']"
